Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base,Taker buy quote,Ignore,Close_n1,Close_1n,Close_2n,Close_3n,Close_4n,Close_5n,Close_6n,Close_7n,clust
20180601,7485.01,7608.55,7355.54,7521.01,28259.124078,1527897599999,211458512.1230823,303069,15701.205431,117516855.67846663,0,7640.03,7485.01,7375.96,7461.29,7099.0,7338.99,7333.96,7457.0,1
20180602,7521.01,7697.33,7437.0,7640.03,26720.690219,1527983999999,203370447.69065264,290131,15540.051124,118295998.95554544,0,7714.26,7521.01,7485.01,7375.96,7461.29,7099.0,7338.99,7333.96,1
20180604,7714.26,7760.52,7446.5,7487.0,32258.835115,1528156799999,244167051.18701583,307003,17730.335818,134226423.79685757,0,7625.0,7714.26,7640.03,7521.01,7485.01,7375.96,7461.29,7099.0,1
20180605,7487.0,7679.49,7358.0,7625.0,31722.973384,1528243199999,237722147.65258065,236865,17315.688399,129807510.9227184,0,7658.84,7487.0,7714.26,7640.03,7521.01,7485.01,7375.96,7461.29,1
20180607,7658.79,7765.0,7620.0,7691.08,25062.227202,1528415999999,192949056.8419996,244186,14415.555201,110989280.27224816,0,7603.44,7658.84,7625.0,7487.0,7714.26,7640.03,7521.01,7485.01,1
20180608,7691.08,7703.5,7531.0,7603.44,23396.804671,1528502399999,178204158.39968467,321734,13038.958337,99303699.20240831,0,7491.73,7691.08,7658.84,7625.0,7487.0,7714.26,7640.03,7521.01,1
20180611,6765.0,6922.0,6610.0,6872.0,34552.162303,1528761599999,233056682.85777128,203442,18716.667057,126255580.927273,0,6530.0,6764.99,7491.73,7603.44,7691.08,7658.84,7625.0,7487.0,1
20180612,6872.0,6890.51,6435.0,6530.0,36722.211191,1528847999999,245787800.8012235,224658,19299.735508,129341137.97553147,0,6292.78,6872.0,6764.99,7491.73,7603.44,7691.08,7658.84,7625.0,1
20180614,6292.78,6720.0,6260.0,6635.98,44478.130837,1529020799999,289074808.78413,256384,23838.218565,154927680.45566285,0,6388.9,6292.78,6530.0,6872.0,6764.99,7491.73,7603.44,7691.08,1
20180616,6380.01,6560.0,6320.86,6483.98,22277.241147,1529193599999,143760033.69408152,140470,12750.635784,82290350.53863607,0,6449.61,6388.9,6635.98,6292.78,6530.0,6872.0,6764.99,7491.73,1
20180617,6482.5,6589.03,6422.0,6449.61,19847.247688,1529279999999,129120718.76299886,129759,11208.656933,72949865.16298054,0,6712.46,6483.98,6388.9,6635.98,6292.78,6530.0,6872.0,6764.99,1
20180618,6444.06,6794.38,6380.0,6712.46,31821.434995,1529366399999,208570443.95997888,180773,17674.592693,115843959.76406445,0,6741.21,6449.61,6483.98,6388.9,6635.98,6292.78,6530.0,6872.0,1
20180621,6763.21,6795.0,6672.57,6718.84,25428.854048,1529625599999,171149859.23602843,159783,15152.496274,101995867.72331424,0,6045.0,6761.51,6741.21,6712.46,6449.61,6483.98,6388.9,6635.98,1
20180622,6717.69,6733.97,5918.94,6045.0,52157.370833,1529711999999,327460666.9145165,300515,25336.720438,158994318.27114403,0,6149.98,6718.84,6761.51,6741.21,6712.46,6449.61,6483.98,6388.9,1
20180623,6045.92,6260.0,6008.48,6149.98,26622.788589,1529798399999,162755765.84514263,170164,15110.741399,92413061.16412096,0,6136.97,6045.0,6718.84,6761.51,6741.21,6712.46,6449.61,6483.98,1
20180624,6149.98,6259.8,5750.0,6136.97,47445.998955,1529884799999,284095336.0578902,275996,25966.417247,155558130.88157263,0,6252.0,6149.98,6045.0,6718.84,6761.51,6741.21,6712.46,6449.61,1
20180625,6137.95,6350.0,6061.97,6252.0,39164.515306,1529971199999,242859915.8036461,218384,21986.057384,136305269.99012783,0,6070.78,6136.97,6149.98,6045.0,6718.84,6761.51,6741.21,6712.46,1
20180628,6134.73,6173.01,5827.0,5853.98,30585.266026,1530230399999,185247010.87925187,156241,16422.378159,99598694.73730522,0,6197.92,6133.73,6070.78,6252.0,6136.97,6149.98,6045.0,6718.84,1
20180629,5851.01,6300.0,5780.0,6197.92,33911.287278,1530316799999,201409363.91549844,212542,18727.192128,111291346.32526273,0,6390.07,5853.98,6133.73,6070.78,6252.0,6136.97,6149.98,6045.0,1
20180630,6197.92,6528.99,6186.03,6390.07,37919.61284,1530403199999,241568568.0310778,230915,20036.025726,127666717.38353091,0,6356.81,6197.92,5853.98,6133.73,6070.78,6252.0,6136.97,6149.98,1
20180701,6391.08,6441.06,6251.0,6356.81,27562.965974,1530489599999,175096501.49486908,183060,15580.033848,98972791.71265253,0,6615.29,6390.07,6197.92,5853.98,6133.73,6070.78,6252.0,6136.97,1
20180702,6360.82,6685.0,6271.62,6615.29,36230.452264,1530575999999,235524330.64865333,242589,18966.910907,123205676.19274496,0,6513.86,6356.81,6390.07,6197.92,5853.98,6133.73,6070.78,6252.0,1
20180703,6615.29,6679.35,6463.01,6513.86,38657.781691,1530662399999,254550438.13768885,232914,20503.625399,135047837.8167885,0,6586.98,6615.29,6356.81,6390.07,6197.92,5853.98,6133.73,6070.78,1
20180704,6511.01,6784.92,6441.11,6586.98,23571.892777,1530748799999,156277884.33011597,146203,12244.070908,81263604.85511883,0,6529.2,6513.86,6615.29,6356.81,6390.07,6197.92,5853.98,6133.73,1
20180705,6585.53,6712.0,6453.33,6529.2,35071.972898,1530835199999,230809190.30740517,216533,19214.780702,126481460.0087366,0,6609.78,6586.98,6513.86,6615.29,6356.81,6390.07,6197.92,5853.98,1
20180707,6609.79,6818.16,6508.88,6756.98,23973.876886,1531007999999,158034155.17779145,145449,12894.823579,85004234.47737303,0,6712.1,6609.78,6529.2,6586.98,6513.86,6615.29,6356.81,6390.07,1
20180708,6753.48,6780.0,6667.44,6712.1,24622.947794,1531094399999,165941351.79836008,145349,13146.632642,88613261.77225646,0,6662.12,6756.98,6609.78,6529.2,6586.98,6513.86,6615.29,6356.81,1
20180709,6712.1,6802.06,6612.24,6662.12,26732.40655,1531180799999,179250573.66648534,147315,14384.135477,96490394.6402318,0,6296.91,6712.1,6756.98,6609.78,6529.2,6586.98,6513.86,6615.29,1
20180710,6662.78,6681.0,6263.0,6296.91,38560.672702,1531267199999,249099760.1897497,189913,19261.135859,124490444.6988554,0,6378.07,6662.12,6712.1,6756.98,6609.78,6529.2,6586.98,6513.86,1
20180711,6296.91,6406.0,6278.99,6378.07,28715.498487,1531353599999,182357469.02807087,151869,15667.909412,99524638.10405175,0,6250.57,6296.91,6662.12,6712.1,6756.98,6609.78,6529.2,6586.98,1
20180712,6378.07,6380.28,6070.0,6250.57,31306.663348,1531439999999,194325733.7875043,150985,16067.766611,99754110.04002684,0,6214.57,6378.07,6296.91,6662.12,6712.1,6756.98,6609.78,6529.2,1
20180713,6251.4,6350.0,6110.0,6214.57,26375.325286,1531526399999,164467999.80925834,144757,13191.157016,82276362.81213073,0,6251.99,6250.57,6378.07,6296.91,6662.12,6712.1,6756.98,6609.78,1
20180714,6214.57,6335.0,6178.0,6251.99,17783.071999,1531612799999,110959488.24719918,108052,9833.313029,61362055.0050005,0,6353.01,6214.57,6250.57,6378.07,6296.91,6662.12,6712.1,6756.98,1
20180715,6250.9,6395.0,6225.4,6353.01,22979.211508,1531699199999,145409822.7448766,114997,13590.240175,85970280.535022,0,6723.35,6251.99,6214.57,6250.57,6378.07,6296.91,6662.12,6712.1,1
20180716,6354.15,6747.3,6330.4,6723.35,36204.87708,1531785599999,237104112.45049536,201733,20149.634808,131922164.85268562,0,7317.44,6353.01,6251.99,6214.57,6250.57,6378.07,6296.91,6662.12,1
20180717,6723.33,7468.99,6652.04,7317.44,52105.423459,1531871999999,364669305.0369064,276178,28049.11657,195977152.69184417,0,7381.9,6723.35,6353.01,6251.99,6214.57,6250.57,6378.07,6296.91,1
20180718,7317.44,7588.08,7225.38,7381.9,59487.64345,1531958399999,440669913.2083524,327949,31196.382316,231133137.3680125,0,7466.21,7317.44,6723.35,6353.01,6251.99,6214.57,6250.57,6378.07,1
20180719,7381.88,7576.28,7270.0,7466.21,41218.256437,1532044799999,305198281.13948625,235597,22682.956421,167927663.73101327,0,7337.53,7381.9,7317.44,6723.35,6353.01,6251.99,6214.57,6250.57,1
20180720,7468.86,7700.0,7273.0,7337.53,46140.313447,1532131199999,342862693.0959096,251391,24006.584622,178428687.4942052,0,7398.78,7466.21,7381.9,7317.44,6723.35,6353.01,6251.99,6214.57,1
20180721,7337.47,7458.47,7211.0,7398.78,28886.490291,1532217599999,212126417.2287315,164901,16427.382562,120688066.37566295,0,7394.79,7337.53,7466.21,7381.9,7317.44,6723.35,6353.01,6251.99,1
20180722,7399.25,7582.4,7335.5,7394.79,30270.21844,1532303999999,225619234.83744207,144711,17086.758292,127390550.71923564,0,7721.01,7398.78,7337.53,7466.21,7381.9,7317.44,6723.35,6353.01,1
20180723,7394.78,7833.0,7375.0,7721.01,41646.346671,1532390399999,320156546.58240986,219776,22756.449926,174955411.03556776,0,8397.24,7394.79,7398.78,7337.53,7466.21,7381.9,7317.44,6723.35,1
20180724,7721.65,8486.0,7696.0,8397.24,60121.163749,1532476799999,487117211.68189824,326329,32980.508325,266991169.60952124,0,8175.64,7721.01,7394.79,7398.78,7337.53,7466.21,7381.9,7317.44,1
20180725,8397.24,8491.77,8050.0,8175.64,48257.649124,1532563199999,398119757.80385005,277935,25447.806526,209867505.7687837,0,7920.0,8397.24,7721.01,7394.79,7398.78,7337.53,7466.21,7381.9,1
20180726,8175.63,8315.69,7850.06,7920.0,43223.481682,1532649599999,352101207.6799552,235681,22366.994995,182431837.4994889,0,8188.57,8175.64,8397.24,7721.01,7394.79,7398.78,7337.53,7466.21,1
20180727,7920.0,8285.0,7805.0,8188.57,43671.005891,1532735999999,350881696.75270694,227397,23168.935319,186142745.18866935,0,8225.04,7920.0,8175.64,8397.24,7721.01,7394.79,7398.78,7337.53,1
20180728,8188.57,8246.54,8067.0,8225.04,26215.173839,1532822399999,214357817.0314018,144170,13976.708689,114326656.22009628,0,8211.0,8188.57,7920.0,8175.64,8397.24,7721.01,7394.79,7398.78,1
20180729,8225.04,8294.51,8115.0,8211.0,25531.226185,1532908799999,209564023.05224952,144331,14226.697109,116797668.8754396,0,8173.92,8225.04,8188.57,7920.0,8175.64,8397.24,7721.01,7394.79,1
20180730,8210.99,8273.0,7866.0,8173.92,39692.416542,1532995199999,321599782.180698,206911,20676.100069,167753771.91739196,0,7730.93,8211.0,8225.04,8188.57,7920.0,8175.64,8397.24,7721.01,1
20180731,8171.4,8180.0,7633.0,7730.93,48296.915587,1533081599999,379841367.2024023,239132,24273.184891,190885799.45286345,0,7604.58,8173.92,8211.0,8225.04,8188.57,7920.0,8175.64,8397.24,1
20180802,7600.08,7709.46,7455.72,7525.71,37665.696684,1533254399999,285656680.7015636,175627,21216.838126,160971512.85409075,0,7418.78,7604.58,7730.93,8173.92,8211.0,8225.04,8188.57,7920.0,1
20180804,7412.27,7494.81,6926.0,7009.84,36288.42601,1533427199999,262282965.4857332,199335,17770.555156,128601932.84105052,0,7024.19,7418.78,7525.71,7604.58,7730.93,8173.92,8211.0,8225.04,1
20180805,7009.84,7089.87,6882.29,7024.19,32894.849782,1533513599999,229992627.52322164,148658,18335.956341,128216222.18516617,0,6934.82,7009.84,7418.78,7525.71,7604.58,7730.93,8173.92,8211.0,1
20180806,7024.19,7160.0,6821.0,6934.82,32760.191643,1533599999999,229071781.11536673,177378,17486.151576,122304301.71216844,0,6720.06,7024.19,7009.84,7418.78,7525.71,7604.58,7730.93,8173.92,1
20180807,6935.0,7150.46,6670.0,6720.06,45438.473501,1533686399999,316365882.1031662,247202,24012.696862,167343592.15417215,0,6285.0,6934.82,7024.19,7009.84,7418.78,7525.71,7604.58,7730.93,1
20180808,6720.63,6721.54,6123.0,6285.0,59550.536319,1533772799999,382460776.49398136,305603,30204.484969,194091707.7978788,0,6529.79,6720.06,6934.82,7024.19,7009.84,7418.78,7525.71,7604.58,1
20180809,6283.27,6622.81,6178.6,6529.79,51941.185111,1533859199999,332880900.89059937,248573,28290.848883,181381407.1101644,0,6144.01,6285.0,6720.06,6934.82,7024.19,7009.84,7418.78,7525.71,1
20180812,6222.55,6472.3,6130.0,6308.33,38567.770712,1534118399999,243227298.87942725,190399,20954.747314,132190051.41706526,0,6246.35,6232.35,6144.01,6529.79,6285.0,6720.06,6934.82,7024.19,1
20180814,6248.25,6250.33,5880.0,6188.08,50186.745091,1534291199999,303179556.3624503,252004,25530.653498,154285607.85051605,0,6267.16,6246.35,6308.33,6232.35,6144.01,6529.79,6285.0,6720.06,1
20180815,6188.08,6609.0,6172.11,6267.16,68806.687026,1534377599999,439109005.4034304,329413,37144.042168,237077628.52971667,0,6311.75,6188.08,6246.35,6308.33,6232.35,6144.01,6529.79,6285.0,1
20180816,6265.27,6480.0,6205.6,6311.75,48515.254618,1534463999999,307755605.1624039,228942,26023.549007,165123672.3296188,0,6584.49,6267.16,6188.08,6246.35,6308.33,6232.35,6144.01,6529.79,1
20180818,6579.04,6620.0,6288.0,6387.96,53742.322172,1534636799999,345964004.3657212,276121,29469.810485,189808853.55518275,0,6477.53,6584.49,6311.75,6267.16,6188.08,6246.35,6308.33,6232.35,1
20180819,6387.96,6541.0,6300.0,6477.53,45190.847994,1534723199999,289271954.5532653,190758,25368.613272,162405728.97807813,0,6254.84,6387.96,6584.49,6311.75,6267.16,6188.08,6246.35,6308.33,1
20180821,6251.0,6500.0,6235.08,6480.0,41569.947408,1534895999999,265458342.7817206,180578,23219.823973,148276323.26185247,0,6360.89,6254.84,6477.53,6387.96,6584.49,6311.75,6267.16,6188.08,1
20180826,6733.64,6775.27,6568.0,6700.0,20107.297208,1535327999999,134117930.3957502,130769,9897.250377,66041984.74840774,0,6908.64,6733.64,6681.64,6525.01,6360.89,6480.0,6254.84,6477.53,1
20180828,6907.26,7135.0,6860.0,7076.11,48352.917163,1535500799999,338220284.29016566,252033,26495.589966,185343334.34057817,0,7031.22,6908.64,6700.0,6733.64,6681.64,6525.01,6360.89,6480.0,1
20180902,7201.57,7345.45,7127.0,7302.01,39814.840352,1535932799999,288526018.71327895,210282,22422.52063,162523675.69236815,0,7263.02,7200.01,7011.21,6984.84,7031.22,7076.11,6908.64,6700.0,1
20180903,7302.0,7338.28,7191.63,7263.02,32396.018371,1536019199999,235393601.4251404,173846,16914.880588,122917873.88750283,0,7359.06,7302.01,7200.01,7011.21,6984.84,7031.22,7076.11,6908.64,1
20180904,7263.0,7410.0,7227.17,7359.06,35300.640518,1536105599999,258978411.271086,183178,19983.177591,146619387.998844,0,6700.0,7263.02,7302.01,7200.01,7011.21,6984.84,7031.22,7076.11,1
20180908,6395.54,6478.0,6111.0,6185.05,38215.032171,1536451199999,241711345.37120345,180831,19615.084193,124201124.4482174,0,6250.81,6395.54,6516.01,6700.0,7359.06,7263.02,7302.01,7200.01,1
20180909,6185.06,6441.0,6141.53,6250.81,37053.92382,1536537599999,233583450.10542047,176709,20804.78067,131143409.64187044,0,6312.0,6185.05,6395.54,6516.01,6700.0,7359.06,7263.02,7302.01,1
20180911,6311.99,6404.0,6169.68,6294.91,33104.88859,1536710399999,208346648.80045933,173335,18417.973606,115940661.5120764,0,6338.62,6312.0,6250.81,6185.05,6395.54,6516.01,6700.0,7359.06,1
20180912,6293.0,6360.0,6192.37,6338.62,31433.645939,1536796799999,197398009.0125667,165590,17211.99689,108098184.76419269,0,6487.38,6294.91,6312.0,6250.81,6185.05,6395.54,6516.01,6700.0,1
20180913,6338.62,6535.0,6337.4,6487.38,40465.063107,1536883199999,260985165.19184464,215637,21685.302869,139897583.37583557,0,6476.63,6338.62,6294.91,6312.0,6250.81,6185.05,6395.54,6516.01,1
20180916,6514.96,6524.62,6370.0,6505.0,27568.132897,1537142399999,178614079.15149954,145921,15277.360294,99017939.48392932,0,6248.69,6514.96,6476.63,6487.38,6338.62,6294.91,6312.0,6250.81,1
20180917,6500.08,6533.84,6201.0,6248.69,35987.254738,1537228799999,228970700.75042212,196924,18132.460484,115435845.03181572,0,6336.45,6505.0,6514.96,6476.63,6487.38,6338.62,6294.91,6312.0,1
20180923,6723.05,6788.23,6661.75,6708.0,30286.229773,1537747199999,203479219.38640648,168354,17052.636547,114584135.91268952,0,6581.39,6723.05,6759.02,6492.0,6391.89,6336.45,6248.69,6505.0,1
20180925,6581.42,6584.01,6325.02,6447.54,40301.029452,1537919999999,258927200.8310643,219965,21316.072862,136948219.4725573,0,6465.12,6581.39,6708.0,6723.05,6759.02,6492.0,6391.89,6336.45,1
20180927,6467.84,6750.0,6434.0,6689.13,33087.428297,1538092799999,216914853.24175173,182590,18395.789811,120651951.00860988,0,6634.58,6465.12,6447.54,6581.39,6708.0,6723.05,6759.02,6492.0,1
20180930,6597.66,6662.0,6533.0,6626.57,27764.724519,1538351999999,183438992.37719536,153447,15201.004317,100438551.14193349,0,6611.61,6596.38,6634.58,6689.13,6465.12,6447.54,6581.39,6708.0,1
20181002,6610.0,6640.0,6494.0,6525.79,28245.810088,1538524799999,185725492.2802391,147274,15115.821022,99418910.24218991,0,6510.0,6611.61,6626.57,6596.38,6634.58,6689.13,6465.12,6447.54,1
20181003,6525.79,6549.0,6430.0,6510.0,28451.969138,1538611199999,184622957.0249073,150607,15296.711506,99276382.4347858,0,6593.79,6525.79,6611.61,6626.57,6596.38,6634.58,6689.13,6465.12,1
20181007,6596.44,6640.0,6525.0,6615.26,17406.831762,1538956799999,114489082.7536428,82844,8768.20828,57668448.4121986,0,6673.01,6594.27,6635.65,6593.79,6510.0,6525.79,6611.61,6626.57,1
20181008,6615.26,6715.6,6587.0,6673.01,23123.419541,1539043199999,153704602.4302414,135156,12334.914967,81982575.94542176,0,6656.61,6615.26,6594.27,6635.65,6593.79,6510.0,6525.79,6611.61,1
20181014,6332.92,6416.0,6308.0,6339.34,15627.411314,1539561599999,99527294.08483064,96113,7127.368587,45405725.82626989,0,6752.5,6332.93,6298.01,6252.68,6631.0,6656.61,6673.01,6615.26,1
20181015,6339.34,7680.0,6300.0,6752.5,90748.031246,1539647999999,627984505.5555727,456913,47214.804053,326438267.175792,0,6759.27,6339.34,6332.93,6298.01,6252.68,6631.0,6656.61,6673.01,1
20181018,6739.01,6796.0,6567.0,6618.96,20116.521941,1539907199999,134777360.1544343,138002,9735.654593,65252041.08921054,0,6528.88,6740.89,6759.27,6752.5,6339.34,6332.93,6298.01,6252.68,1
20181021,6585.72,6663.9,6580.0,6590.11,6515.357792,1540166399999,43146401.58918715,68018,3352.959844,22204439.20522993,0,6581.2,6588.4,6528.88,6618.96,6740.89,6759.27,6752.5,6339.34,1
20181022,6590.12,6639.0,6535.27,6581.2,16213.69266,1540252799999,106815019.55165032,101673,8401.545594,55341971.19307679,0,6553.51,6590.11,6588.4,6528.88,6618.96,6740.89,6759.27,6752.5,1
20181028,6505.6,6514.17,6453.0,6489.93,5743.933728,1540771199999,37298357.26271342,71647,2728.508889,17719438.99521591,0,6344.5,6505.6,6538.63,6528.09,6565.5,6553.51,6581.2,6590.11,1
20181029,6489.93,6505.01,6315.0,6344.5,13827.224067,1540857599999,88484721.03624511,135586,6536.422181,41839860.73171636,0,6330.87,6489.93,6505.6,6538.63,6528.09,6565.5,6553.51,6581.2,1
20181103,6432.8,6439.97,6345.0,6387.09,7661.241476,1541289599999,48934237.93991929,83836,3635.868957,23226775.94830495,0,6485.85,6433.98,6410.0,6371.93,6330.87,6344.5,6489.93,6505.6,1
20181104,6388.0,6525.0,6359.0,6485.85,10592.394943,1541375999999,68169573.18695,126200,5716.258624,36792110.49723886,0,6468.99,6387.09,6433.98,6410.0,6371.93,6330.87,6344.5,6489.93,1
20181106,6468.99,6531.31,6445.18,6519.11,11926.565699,1541548799999,77336101.18719475,150475,5734.321131,37189108.73306704,0,6578.46,6468.99,6485.85,6387.09,6433.98,6410.0,6371.93,6330.87,1
20181108,6578.46,6594.0,6468.22,6479.84,13259.789282,1541721599999,86450363.67835227,145405,6370.531258,41543352.29678714,0,6419.99,6578.46,6519.11,6468.99,6485.85,6387.09,6433.98,6410.0,1
20181109,6479.84,6511.53,6391.01,6419.99,11787.616583,1541807999999,75997777.50255908,117043,5993.771062,38655506.51281597,0,6433.05,6479.84,6578.46,6519.11,6468.99,6485.85,6387.09,6433.98,1
20181111,6435.16,6462.14,6355.0,6449.81,8213.507117,1541980799999,52709099.31784609,98435,3799.700665,24388849.49935703,0,6453.07,6433.05,6419.99,6479.84,6578.46,6519.11,6468.99,6485.85,1
20181113,6451.68,6498.0,6391.15,6457.66,11790.564933,1542153599999,76142983.15196352,150940,6176.466277,39897081.36738298,0,5922.41,6453.07,6449.81,6433.05,6419.99,6479.84,6578.46,6519.11,1
20181118,5630.49,5738.17,5617.0,5662.0,23844.999347,1542585599999,134893236.9862243,154817,12870.692954,72812616.98964535,0,4910.03,5628.29,5655.94,5753.4,5922.41,6457.66,6453.07,6449.81,1
20181119,5661.94,5664.0,4855.0,4910.03,70580.892856,1542671999999,368688743.45440894,378495,34832.065477,181961869.36940217,0,4558.86,5662.0,5628.29,5655.94,5753.4,5922.41,6457.66,6453.07,1
20181202,4190.98,4312.99,4103.04,4161.01,38912.15479,1543795199999,162917339.00647366,178087,19632.485758,82236824.78200336,0,3884.01,4190.02,4041.32,4295.84,4264.85,3875.21,3862.2,4085.78,1
20181203,4160.55,4179.0,3827.0,3884.01,49094.369163,1543881599999,195055919.54337287,207134,23219.634345,92281403.0479723,0,3951.64,4161.01,4190.02,4041.32,4295.84,4264.85,3875.21,3862.2,1
20181207,3508.75,3549.99,3224.6,3403.55,95145.457442,1544227199999,322364604.2802089,413521,47770.637792,161888033.89864397,0,3410.93,3508.75,3769.84,3951.64,3884.01,4161.01,4190.02,4041.32,1
20181208,3403.57,3495.0,3222.0,3410.93,55365.949949,1544313599999,187909876.24894735,253650,29371.741091,99748773.25286004,0,3545.37,3403.55,3508.75,3769.84,3951.64,3884.01,4161.01,4190.02,1
20181212,3379.23,3492.0,3350.0,3445.0,33922.931286,1544659199999,116227185.79240072,152067,18127.198706,62102213.79885198,0,3302.06,3380.39,3432.88,3545.37,3410.93,3403.55,3508.75,3769.84,1
20181214,3302.06,3335.39,3177.0,3224.17,44492.983807,1544831999999,145101409.49359843,184525,22546.670128,73559210.30184719,0,3211.72,3302.06,3445.0,3380.39,3432.88,3545.37,3410.93,3403.55,1
20181216,3211.71,3294.0,3186.0,3228.67,24628.808538,1545004799999,80068159.40481837,125565,13109.773513,42626126.40565618,0,3509.08,3211.72,3224.17,3302.06,3445.0,3380.39,3432.88,3545.37,1
20181217,3229.22,3585.0,3216.0,3509.08,66762.216388,1545091199999,228758085.61846116,283815,34567.214438,118345866.95801295,0,3652.98,3228.67,3211.72,3224.17,3302.06,3445.0,3380.39,3432.88,1
20181220,3660.01,4120.0,3635.0,4049.62,101543.835986,1545350399999,399967057.78281647,500506,52772.933168,207803692.00369185,0,3838.66,3662.22,3652.98,3509.08,3228.67,3211.72,3224.17,3302.06,1
20181223,3948.91,4021.53,3870.0,3929.71,40117.531529,1545609599999,158756356.8176238,258417,20216.880715,80034022.88002953,0,4008.01,3948.91,3838.66,4049.62,3662.22,3652.98,3509.08,3228.67,1
20181224,3929.71,4198.0,3924.83,4008.01,64647.809129,1545695999999,264628967.06591076,400403,33124.508698,135645529.90615216,0,3745.79,3929.71,3948.91,3838.66,4049.62,3662.22,3652.98,3509.08,1
20181226,3745.56,3837.15,3656.74,3777.74,42629.375817,1545868799999,159705204.50415567,267746,22292.219845,83539027.8284803,0,3567.91,3745.79,4008.01,3929.71,3948.91,3838.66,4049.62,3662.22,1
20181228,3567.89,3887.25,3540.04,3839.26,45964.304987,1546041599999,170638519.2472785,251040,24449.924653,90747704.9025186,0,3695.32,3567.91,3777.74,3745.79,4008.01,3929.71,3948.91,3838.66,1
20181230,3696.71,3903.5,3657.9,3801.91,33222.369262,1546214399999,124966229.52022897,218929,17427.342285,65587964.90351099,0,3702.9,3695.32,3839.26,3567.91,3777.74,3745.79,4008.01,3929.71,1
20181231,3803.12,3810.0,3630.33,3702.9,29991.77835,1546300799999,111847216.11708207,190308,15523.796134,57912258.76286516,0,3797.14,3801.91,3695.32,3839.26,3567.91,3777.74,3745.79,4008.01,1
20190103,3857.57,3862.74,3730.0,3766.78,29406.948359,1546559999999,111657372.69526468,199812,14793.083267,56172495.42692984,0,3792.01,3858.56,3797.14,3702.9,3801.91,3695.32,3839.26,3567.91,1
20190105,3790.09,3840.99,3751.0,3770.96,30490.667751,1546732799999,115893501.27515878,203673,14908.914175,56667455.38615935,0,3987.6,3792.01,3766.78,3858.56,3797.14,3702.9,3801.91,3695.32,1
20190106,3771.12,4027.71,3740.0,3987.6,36553.806709,1546819199999,142198812.18914708,240496,19772.887008,76903705.93007119,0,3975.45,3770.96,3792.01,3766.78,3858.56,3797.14,3702.9,3801.91,1
20190107,3987.62,4017.9,3921.53,3975.45,31869.846264,1546905599999,126830380.4928724,221219,16404.352241,65287611.65056139,0,3955.13,3987.6,3770.96,3792.01,3766.78,3858.56,3797.14,3702.9,1
20190113,3584.1,3611.1,3441.3,3476.81,26385.757454,1547423999999,92882249.46737902,183113,13692.42064,48229503.0153272,0,3626.09,3583.13,3601.31,3585.88,3966.65,3955.13,3975.45,3987.6,1
20190114,3477.56,3671.87,3467.02,3626.09,35235.211215,1547510399999,125631820.06705056,229452,18416.416902,65668831.10400985,0,3553.06,3476.81,3583.13,3601.31,3585.88,3966.65,3955.13,3975.45,1
20190117,3591.84,3634.7,3530.39,3616.21,29755.440838,1547769599999,106709136.97324342,217797,16010.503395,57427195.93767381,0,3594.87,3591.84,3553.06,3626.09,3476.81,3583.13,3601.31,3585.88,1
20190119,3594.87,3720.0,3594.23,3665.3,22171.578123,1547942399999,81354185.90325992,175054,11637.258171,42690540.30785225,0,3539.28,3594.87,3616.21,3591.84,3553.06,3626.09,3476.81,3583.13,1
20190120,3665.75,3693.73,3475.0,3539.28,27901.938598,1548028799999,99767239.95381454,204941,13875.111381,49633530.63808028,0,3526.9,3665.3,3594.87,3616.21,3591.84,3553.06,3626.09,3476.81,1
20190123,3570.41,3607.98,3514.5,3552.82,24938.842698,1548287999999,88816396.34583545,192892,13136.693253,46789527.0087881,0,3569.62,3570.93,3526.9,3539.28,3665.3,3594.87,3616.21,3591.84,1
20190127,3565.62,3579.0,3486.0,3550.84,22735.598162,1548633599999,80743416.84653682,163855,11568.567399,41100311.44740031,0,3434.15,3565.25,3565.29,3569.62,3552.82,3570.93,3526.9,3539.28,1
20190128,3550.05,3557.75,3380.27,3434.15,40405.111401,1548719999999,139258708.7643088,260799,20334.271739,70100390.81728584,0,3411.04,3550.84,3565.25,3565.29,3569.62,3552.82,3570.93,3526.9,1
20190131,3457.5,3489.2,3418.8,3434.1,29607.190253,1548979199999,101928346.97699685,198100,15325.828783,52764623.95051864,0,3462.07,3458.18,3411.04,3434.15,3550.84,3565.25,3565.29,3569.62,1
20190202,3462.2,3526.4,3440.29,3504.77,17920.802,1549151999999,62134037.97539881,153234,9637.41923,33417963.69624554,0,3458.11,3462.07,3434.1,3458.18,3411.04,3434.15,3550.84,3565.25,1
20190203,3504.06,3511.09,3426.0,3458.11,19867.33639,1549238399999,68801620.06241606,138592,10126.716143,35070884.46205618,0,3463.22,3504.77,3462.07,3434.1,3458.18,3411.04,3434.15,3550.84,1
20190204,3458.11,3484.88,3433.31,3463.22,23131.981108,1549324799999,80024258.22766612,155686,12387.109781,42856551.66874073,0,3471.59,3458.11,3504.77,3462.07,3434.1,3458.18,3411.04,3434.15,1
20190208,3398.4,3733.58,3373.1,3659.04,47968.058013,1549670399999,170118212.46197885,277242,25500.970345,90453750.95066436,0,3665.18,3398.4,3405.37,3471.59,3463.22,3458.11,3504.77,3462.07,1
