,20151207,20160121,20160215,20160220,20160221,20160229,20160409,20160505,20160602,20160617,20160628,20160807,20160923,20160930,20161007,20161211,20161219,20170110,20170201,20170223,20170225,20170324,20170404,20170503,20170524,20170527,20170528,20170530,20170531,20170602,20170607,20170613,20170614,20170620,20170627,20170702,20170704,20170729,20170802,20170806,20170823,20170830,20170902,20170903,20170905,20170910,20170912,20170916,20170918,20170919,20170926,20170928,20170930,20171002,20171003,20171004,20171005,20171010,20171011,20171017,20171018,20171025,20171026,20171027,20171028,20171029,20171030,20171031,20171101,20171102,20171103,20171106,20171107,20171112,20171115,20171116,20171117,20171119,20171121,20171123,20171124,20171128,20171129,20171130,20171202,20171205,20171209,20171210,20171212,20171216,20171218,20171219,20171220,20171221,20171222,20171223,20171224,20171227,20180102,20180107,20180116,20180119,20180121,20180123,20180124,20180206,20180208,20180213,20180222,20180227,20180302,20180304,20180306,20180309,20180310,20180311,20180318,20180325,20180327,20180329,20180401,20180402,20180403,20180405,20180406,20180407,20180408,20180409,20180410,20180411,20180412,20180413,20180414,20180415,20180416,20180417,20180418,20180419,20180420,20180421,20180422,20180423,20180424,20180426,20180427,20180428,20180429,20180430,20180501,20180502,20180503,20180504,20180505,20180506,20180507,20180508,20180509,20180510,20180512,20180513,20180514,20180515,20180516,20180517,20180518,20180520,20180522,20180525,20180527,20180529,20180601,20180602,20180604,20180605,20180607,20180608,20180611,20180612,20180614,20180616,20180617,20180618,20180621,20180622,20180623,20180624,20180625,20180628,20180629,20180630,20180701,20180702,20180703,20180704,20180705,20180707,20180708,20180709,20180710
follow,9,9,20,20,20,0,30,10,8,18,18,18,18,38,28,36,32,49,36,29,29,20,20,34,34,44,44,34,34,64,44,54,58,30,30,20,20,9,28,28,0,28,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,0,14,14,14,28,0,0,14,14,0,14,0,0,0,3,0,0,0,0,0,14,14,0,0,0,26,0,0,14,14,12,12,10,28,14,11,30,58,48,34,34,34,20,20,20,48,20,34,34,20,20,42,31,20,34,34,20,34,34,62,48,20,20,34,20,20,34,20,20,34,20,36,50,34,34,20,34,48,20,34,20,20,20,20,20,20,20,20,20,34,34,34,55,21,21,32,21,21,10,10,24,24,24,38,34,20,20,48,24,10,10,52,24,24,24,10,24,24,10,24,38,38,24,10,24,24,24
two,26,26,9,9,9,9,0,20,10,10,0,0,40,0,0,10,10,10,10,16,16,10,36,10,10,10,10,20,20,20,0,0,0,0,0,30,30,0,32,11,75,0,0,0,14,14,0,0,0,0,0,0,10,10,0,0,0,0,0,15,15,10,10,10,10,10,0,0,0,0,0,39,83,0,0,0,0,14,14,0,0,0,14,14,0,28,0,0,0,0,0,0,0,14,26,35,25,26,35,14,14,38,24,24,28,0,0,0,11,42,0,14,10,15,24,24,40,24,54,0,24,0,0,0,0,14,26,40,14,0,0,14,28,42,28,28,0,14,52,39,32,64,22,0,0,42,79,40,10,14,0,23,20,10,15,40,40,25,0,14,28,0,14,0,0,14,14,28,22,22,28,14,26,26,14,0,0,28,42,0,0,0,0,14,14,14,14,40,60,30,20,20,34,0,0,88,78,10,0
announce,9,9,45,45,45,58,52,23,30,42,12,12,42,12,32,0,0,10,10,10,10,34,0,30,30,44,17,20,20,10,10,80,17,7,17,10,10,37,11,0,14,11,25,25,25,24,42,42,42,14,11,11,0,0,0,0,0,28,0,0,0,10,10,10,10,10,36,36,36,36,36,54,10,28,26,26,39,67,46,64,64,0,11,12,28,56,0,53,39,56,0,0,81,64,11,14,14,0,0,25,49,11,42,42,25,0,24,24,14,11,14,14,0,42,28,14,76,14,28,28,28,39,39,14,14,39,25,36,22,39,28,14,28,40,90,98,36,53,28,14,42,0,0,0,14,14,14,0,56,14,0,11,26,24,28,0,28,14,0,14,14,14,28,42,28,14,14,52,82,82,25,11,11,11,28,54,22,36,25,28,0,0,28,14,24,38,38,10,28,39,53,39,39,11,14,40,82,80,52
large,18,18,0,0,0,0,10,0,0,10,30,30,12,22,22,10,10,0,20,22,22,0,0,33,33,16,16,16,16,26,6,42,56,20,96,30,30,60,11,11,48,10,10,10,14,0,0,14,14,15,26,26,0,0,0,0,0,10,28,42,42,0,0,0,0,0,14,14,14,14,14,14,0,29,0,0,15,21,11,25,25,40,10,24,28,29,0,14,0,36,38,14,0,14,0,14,14,28,21,0,14,37,39,39,42,10,24,78,11,0,0,0,0,14,0,0,21,14,0,14,0,0,0,0,0,0,14,0,0,14,0,28,21,0,0,28,14,15,11,24,0,0,0,14,28,14,0,0,0,0,0,0,7,0,28,0,14,14,11,40,10,28,28,73,22,0,0,28,14,14,0,0,15,15,34,21,14,26,0,0,0,7,28,14,14,0,0,0,0,0,42,14,14,0,14,0,0,14,0
history,9,9,0,0,0,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,10,0,0,0,0,7,7,7,7,7,7,7,7,21,7,7,7,7,18,18,21,21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,31,7,7,7,7,7,7,7,7,7,7,21,50,38,18,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,26,26,14,28,14,14,14,14,0,0,0,0,0,0,14,11,11,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0
user,9,9,27,27,27,0,0,0,0,10,10,10,20,0,10,10,30,0,0,0,0,10,10,6,6,16,16,6,6,6,6,16,20,16,0,10,10,0,0,28,10,25,38,38,0,14,0,10,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,28,28,28,28,28,0,28,14,10,10,0,14,14,0,0,14,0,0,10,0,26,10,14,0,0,0,12,10,14,28,0,28,29,35,0,14,28,28,0,10,38,0,25,0,22,14,0,42,26,11,14,28,28,22,14,0,0,42,0,0,0,0,28,29,11,21,10,14,14,28,28,28,35,0,0,33,54,25,54,14,0,0,0,0,14,39,11,25,11,0,25,25,28,0,0,28,14,11,10,0,0,24,14,14,68,30,48,48,32,20,14,0,0,14,15,12,0,14,14,42,42,24,14,14,0,0,0,14,28,0,0,14,43
keep,9,9,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,17,7,7,7,21,21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21,21,21,21,21,7,7,7,7,7,21,7,7,7,7,7,7,21,7,7,7,19,32,18,28,7,21,7,7,18,17,7,7,7,7,36,41,7,7,7,7,7,7,7,0,0,0,0,0,14,0,0,0,0,0,14,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,7,0,0,7,14,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,14,36,26,24,0,0,0,0,0,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,7,7,10,10,24,10,10,0,0,14,0,0,0,0
may,9,9,9,9,9,0,0,227,123,14,24,24,0,0,0,46,0,0,10,10,10,0,23,172,172,195,185,205,195,108,0,0,10,20,0,36,36,0,0,0,0,24,14,14,11,24,14,0,0,0,25,25,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,25,25,11,11,0,14,14,0,0,0,0,0,26,14,10,0,0,10,10,10,14,14,23,11,12,0,0,25,0,0,0,26,0,14,14,11,28,0,0,42,14,0,0,0,0,0,0,0,0,0,14,39,25,11,40,51,10,0,28,28,0,0,0,0,14,0,0,28,23,0,0,0,0,22,40,40,146,232,199,201,181,167,153,206,192,178,204,215,158,158,186,188,188,185,177,177,191,109,10,10,14,0,0,0,0,0,14,14,25,11,7,0,0,0,0,0,0,0,0,0,0,24,24,10,25
year,18,18,0,0,0,0,20,20,0,10,10,10,0,10,20,30,70,64,40,36,36,0,0,22,22,12,22,22,22,22,22,42,10,10,0,10,10,28,10,0,28,24,42,42,14,0,0,0,0,14,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,50,50,50,50,50,24,10,14,28,28,28,0,0,42,42,14,42,28,28,14,28,28,42,28,28,42,120,38,10,15,40,40,98,38,24,0,54,54,38,0,14,81,25,25,24,0,14,14,0,0,42,28,0,0,14,14,14,0,28,14,14,42,53,40,49,24,14,35,28,14,0,0,21,42,21,28,14,14,0,68,24,0,0,14,28,37,22,35,11,0,0,14,28,28,25,12,14,28,35,40,40,0,0,0,14,14,26,26,14,0,14,28,14,26,24,24,0,0,14,14,14,28,28,64,75,26,20,10,28,24,24,38,24
financial,9,9,9,9,9,0,19,10,10,10,30,30,10,19,0,60,10,10,10,0,0,0,14,0,0,0,0,10,20,20,0,30,0,0,40,18,18,14,28,26,51,28,25,25,24,42,42,14,14,0,43,43,15,15,25,25,25,0,0,0,0,39,39,39,39,39,0,0,0,0,0,24,10,0,14,14,0,22,0,28,28,0,0,0,24,56,11,29,20,24,0,0,0,0,14,14,28,0,0,0,14,14,14,14,0,10,0,14,25,38,36,52,0,14,14,0,67,40,0,0,0,14,14,14,0,14,40,40,28,28,42,14,0,28,0,28,0,0,28,14,14,28,0,46,22,22,25,11,42,70,0,14,0,0,0,14,28,14,24,0,0,14,42,0,0,0,0,28,14,14,48,33,0,0,21,14,0,0,14,42,0,28,40,72,25,25,25,42,0,14,0,28,0,14,28,14,7,14,14
market,9,9,0,0,0,0,10,0,39,10,10,10,0,0,0,69,75,80,40,24,24,61,56,30,30,36,46,57,47,36,60,20,24,34,41,30,30,27,83,55,85,88,24,24,73,62,35,81,81,69,10,10,36,36,37,37,37,40,21,57,57,58,58,58,58,58,85,85,85,85,85,71,207,114,93,93,21,63,104,66,66,99,130,172,54,57,126,73,84,107,120,147,92,48,57,171,86,97,103,36,38,53,14,14,36,114,25,28,67,60,14,96,22,98,77,93,0,63,48,74,50,142,142,56,47,55,79,49,24,42,14,68,59,10,28,0,38,128,102,73,41,115,21,46,108,94,138,80,92,114,94,81,36,62,87,145,75,64,22,72,62,39,24,90,115,108,108,83,76,76,50,51,86,86,80,43,128,131,68,34,22,70,17,28,76,77,77,14,7,52,79,125,131,82,40,38,65,64,38
world,18,18,44,44,44,18,40,30,19,10,49,49,0,29,20,0,7,10,30,12,12,7,0,10,10,0,0,0,0,0,0,0,20,27,56,24,24,49,7,7,51,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33,31,7,7,7,7,7,7,7,60,60,60,60,60,45,31,31,67,67,95,52,28,60,60,75,98,101,28,45,31,56,70,17,84,73,17,46,64,52,28,56,31,56,31,45,41,41,38,20,53,21,14,28,11,53,25,28,0,0,22,0,0,38,34,10,10,0,42,14,0,0,0,0,0,0,0,14,14,14,0,25,22,21,0,14,0,0,14,25,26,38,0,14,11,25,11,11,11,49,14,14,0,14,42,42,14,12,26,51,51,0,0,0,43,73,39,39,0,14,0,15,35,11,33,25,35,15,96,104,104,11,53,20,34,42,34,14,14,14,0,15,40
platform,10,10,18,18,18,9,91,53,31,29,0,0,30,10,20,51,12,0,0,10,10,0,10,26,26,10,30,56,56,40,0,36,0,0,20,10,10,0,0,36,0,0,21,21,10,38,28,39,39,11,10,10,0,0,0,0,0,25,11,14,14,35,35,35,35,35,68,68,68,68,68,22,14,11,11,11,0,14,25,0,0,11,0,25,22,0,11,0,14,0,14,14,50,35,49,25,25,40,14,14,25,11,0,0,0,0,36,10,14,11,11,14,0,76,14,14,93,51,35,25,42,14,14,28,14,0,14,14,39,68,24,28,0,0,0,39,11,25,25,14,14,14,0,14,0,14,39,0,28,14,54,49,53,53,11,0,11,36,25,11,25,50,48,37,73,35,35,93,26,26,85,54,86,86,59,31,73,21,22,36,33,34,74,47,25,39,39,39,25,11,39,53,25,11,11,33,61,78,36
future,10,10,0,0,0,0,0,0,19,0,10,10,10,0,0,10,0,10,0,0,0,0,7,0,0,0,14,14,14,7,0,0,0,52,0,56,56,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,14,14,14,14,24,10,20,76,76,44,38,75,46,46,20,10,10,155,134,82,80,92,75,44,61,58,21,58,56,73,10,21,20,24,90,24,24,10,76,38,10,49,11,21,42,14,0,28,14,25,0,11,14,40,14,14,51,23,14,26,26,0,0,11,11,11,0,0,0,7,0,0,0,0,0,0,0,0,14,40,78,35,50,54,40,38,14,0,0,0,40,28,0,0,12,12,14,14,0,0,0,14,14,0,14,14,14,7,0,0,0,54,52,0,0,11,0,0,0,0,28,0,7,0,0,0,0,14,0,28,0,0
people,9,9,9,9,9,9,26,17,7,7,27,27,17,27,7,7,17,17,63,17,17,33,27,17,17,27,27,27,33,43,17,27,27,33,17,17,17,14,0,0,14,14,10,10,34,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,56,49,35,10,10,10,24,24,24,20,20,38,24,10,52,24,36,58,85,10,10,10,24,10,24,24,53,76,10,24,24,24,38,38,24,10,10,10,25,68,0,0,0,14,28,14,0,0,0,28,14,14,14,0,0,0,0,14,14,14,14,14,0,0,14,0,21,0,0,14,21,7,14,14,42,49,39,39,22,36,40,21,0,7,0,0,0,0,10,31,10,17,10,43,50,14,14,7,0,0,26,52,49,49,7,14,0,26,10,0,0,28,14,0,21,21,21,45,24,24,24,17,14,14,42,14,0,0,14
lose,9,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,16,10,0,0,0,0,0,0,56,0,0,0,0,14,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,11,0,0,0,24,11,0,0,0,0,0,0,0,0,26,35,11,11,14,14,0,0,14,14,11,0,0,14,25,25,18,25,3,17,3,3,22,29,3,3,14,28,28,3,3,3,17,3,28,15,13,3,3,3,17,3,17,3,17,17,3,3,3,3,17,3,24,15,13,3,3,3,3,43,43,13,2,2,2,24,27,12,2,2,16,16,16,2,16,16,12,2,2,2,2,2,2,2,10,2,2,2,2,14,24,24,24,2,16,42,27,2,2,2,2,28,2,2,2
money,9,9,0,0,0,26,0,12,59,20,10,10,21,0,10,0,20,0,0,0,0,30,10,0,0,20,26,16,7,0,24,20,26,0,0,10,10,7,7,17,7,7,7,7,21,7,7,7,7,7,47,47,7,7,7,7,7,17,7,7,7,18,18,18,18,18,7,7,7,7,7,31,17,31,17,17,31,41,28,28,28,27,17,31,17,41,31,31,17,31,31,17,17,31,17,28,17,17,31,28,27,17,17,17,31,10,24,10,0,36,10,0,56,14,0,0,0,24,0,25,0,25,25,14,0,14,28,39,10,14,14,0,14,7,34,29,24,0,14,48,19,48,54,34,40,24,25,12,31,0,0,28,14,14,0,0,14,0,0,14,23,25,52,11,26,31,31,7,26,26,0,0,25,25,23,7,24,40,10,0,11,47,0,21,42,14,14,36,0,0,8,8,8,52,67,25,22,57,14
way,9,9,0,0,0,0,0,0,10,10,10,10,22,12,0,21,12,17,9,9,9,0,0,18,18,8,8,34,34,15,0,10,0,0,20,16,16,0,23,0,10,0,11,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14,11,30,40,21,21,0,24,39,40,11,22,21,11,38,0,15,36,24,35,25,11,14,12,14,15,20,28,28,0,39,42,0,14,0,0,0,14,0,15,12,0,0,14,0,0,23,23,25,11,0,14,14,14,14,0,0,0,7,0,0,0,14,14,14,0,0,26,0,0,42,0,21,0,0,0,0,0,14,0,0,0,0,7,15,41,35,10,14,42,0,0,28,0,0,0,0,0,0,28,41,75,20,14,0,0,14,0,0,14,0,0,11,22,14,14,0,8,0,14,14,14,0,28
channel,10,10,0,0,0,0,0,0,0,0,0,0,0,19,0,21,23,17,20,20,20,12,12,19,19,19,19,19,19,19,27,19,19,19,19,19,19,19,19,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,17,17,17,17,17,18,18,18,18,18,32,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,10,10,10,10,24,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
medium,9,9,27,27,27,0,0,40,0,0,0,0,12,12,12,10,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,10,0,0,0,10,10,14,0,14,37,11,0,0,14,0,0,0,0,0,0,0,0,0,14,14,14,0,40,11,11,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14,14,0,14,0,0,0,14,0,40,0,0,0,0,0,0,14,14,14,0,14,0,26,28,14,14,0,28,28,28,49,11,21,14,14,0,11,0,11,10,10,14,0,14,14,14,0,0,14,28,0,0,14,23,65,38,14,0,0,0,14,14,12,12,25,28,14,14,0,0,0,0,0,11,11,11,0,0,0,15,40,40,0,25,53,25,10,28,28,0,0,0,0,0,0,11,0,0,0,0,0,28,0,14,0,0,0,54,10,0,14,14,25,40,0,11,37,36,10,14,28,14,0,0
popular,9,9,0,0,0,0,20,10,0,0,0,0,10,0,10,0,20,20,20,0,0,0,10,0,0,0,0,0,0,0,0,0,26,17,0,0,0,24,10,10,10,20,94,94,20,10,10,10,10,10,38,38,10,10,10,10,10,10,10,10,10,10,10,10,10,10,38,38,38,38,38,24,24,10,10,10,38,24,10,10,10,10,24,10,10,10,10,24,38,10,24,10,10,10,25,50,48,10,10,10,10,10,24,24,10,10,24,10,25,33,11,39,11,35,25,25,25,25,11,11,25,26,26,11,25,11,11,11,14,0,0,0,14,25,11,25,11,0,11,11,11,11,11,11,11,37,35,25,11,60,60,40,58,62,46,11,11,11,11,11,25,25,25,11,11,11,11,25,25,25,49,49,21,21,31,21,39,11,11,26,36,51,11,11,11,11,11,25,11,11,11,11,25,11,11,11,11,11,11
post,8,8,17,17,17,8,0,10,0,0,0,0,0,0,0,28,8,16,16,16,16,23,23,23,23,23,23,23,23,23,31,23,23,23,23,23,23,0,0,21,0,0,40,40,24,0,0,14,14,0,0,0,28,28,28,28,28,22,21,22,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,38,24,24,10,10,10,24,10,10,10,10,10,24,24,24,10,10,10,10,10,24,10,10,0,14,10,10,10,0,0,0,0,0,0,0,0,14,14,0,14,0,0,14,0,0,0,0,0,0,0,0,0,42,0,0,0,0,7,0,0,0,0,0,15,12,10,0,0,0,0,0,0,0,0,0,0,0,14,14,28,22,22,0,0,0,14,10,10,10,10,10,0,0,7,0,0,0,0,0,0,0,0,11,26,0,0,0,0,14,7,0,0,0,0
legal,7,7,7,7,7,7,0,0,23,0,0,0,0,0,0,17,7,7,7,7,7,7,7,17,17,7,7,7,17,17,7,7,7,7,14,17,17,7,7,7,7,17,7,7,33,7,33,44,44,18,7,7,21,21,7,7,7,18,21,7,7,7,7,7,7,7,8,8,8,8,8,8,8,22,8,8,8,8,8,8,8,8,8,8,8,18,22,8,8,8,8,8,8,22,8,8,8,8,22,8,18,19,8,8,47,38,0,0,14,24,28,0,15,14,0,0,10,0,14,15,14,51,51,0,14,0,0,15,26,10,0,0,14,14,0,14,0,0,0,0,28,0,14,0,0,0,0,0,0,12,26,0,0,0,0,0,14,14,0,0,0,0,0,0,14,0,0,14,0,0,25,0,0,0,0,0,0,14,0,0,0,0,0,0,11,26,26,0,14,0,0,28,0,0,0,0,0,0,0
privacy,7,7,7,7,7,7,7,7,20,7,7,7,7,7,17,7,23,21,21,21,21,21,21,14,14,14,14,14,14,14,14,14,14,14,24,14,14,7,7,7,7,7,7,7,7,7,7,7,7,7,18,18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,22,8,8,22,8,23,8,8,8,8,8,23,8,19,19,8,8,8,8,22,8,8,22,8,8,33,61,8,8,22,22,8,10,0,14,0,12,0,54,0,0,0,0,54,15,10,0,42,0,0,0,0,12,15,11,10,0,0,14,0,0,14,14,0,28,0,0,0,0,0,0,0,0,0,0,40,48,10,0,0,0,0,0,0,0,0,14,0,26,10,0,0,0,0,0,0,0,0,11,28,28,0,0,0,0,11,0,0,14,10,27,42,68,68,8,0,0,0,0,0,0,0,0,0,11,0
back,0,0,38,38,38,0,0,10,0,20,20,20,0,10,19,17,0,0,0,0,0,16,0,10,10,10,0,10,20,30,0,10,20,10,0,0,0,0,0,0,0,0,44,44,39,0,0,0,0,0,0,0,14,14,0,0,0,15,10,24,24,0,0,0,0,0,0,0,0,0,0,14,15,10,0,0,11,14,12,34,34,0,0,0,12,21,0,0,0,11,38,14,0,0,26,35,25,22,28,0,14,0,14,14,28,0,0,15,14,28,0,0,0,11,40,11,0,0,0,0,26,0,0,14,0,0,0,14,12,11,35,24,0,15,33,0,14,15,12,10,7,0,0,0,14,0,7,34,27,10,0,14,0,0,7,0,0,0,0,0,0,0,19,11,12,31,31,28,0,0,0,29,36,36,0,14,17,24,7,11,11,11,0,14,0,0,0,0,0,14,28,11,26,25,39,7,0,0,0
blockchain,0,0,85,85,85,20,122,90,62,39,71,71,125,65,160,53,20,39,82,153,153,34,56,34,34,17,17,7,7,7,60,39,22,21,7,61,61,20,41,85,32,0,39,39,23,61,50,11,11,25,39,39,0,0,0,0,0,0,0,0,0,10,10,10,10,10,11,11,11,11,11,119,87,11,11,11,11,0,42,111,111,11,26,51,0,25,14,0,0,14,14,14,0,11,52,35,21,11,0,0,63,25,95,95,55,11,22,11,82,24,0,11,11,57,21,21,11,34,90,25,0,14,14,21,22,50,22,22,25,14,42,29,82,24,0,25,54,14,37,173,131,11,33,14,0,39,11,36,72,44,33,11,51,51,32,33,36,91,81,119,61,21,39,39,11,33,33,10,11,11,30,42,93,93,14,14,37,48,11,25,39,11,0,0,11,11,11,21,22,50,22,36,22,22,36,58,91,83,134
asset,0,0,20,20,20,0,0,0,0,13,0,0,10,0,10,0,0,30,0,0,0,0,10,47,47,7,0,0,0,0,10,10,20,10,0,0,0,15,11,0,0,14,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,10,0,0,28,28,14,0,0,42,42,0,10,24,10,0,0,0,14,25,14,14,0,0,0,28,28,37,42,54,28,14,0,0,14,0,0,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,0,14,14,14,14,28,14,14,28,0,28,0,14,0,0,11,0,0,14,0,14,14,0,14,21,0,0,28,14,0,42,14,14,0,0,0,14,0,0,0,0,14,26,26,0,14,14,26,28,42,42,24,14,14,14,0,14,28,29,14,0,39,47,47,10,10,24,24,38,0,0,0,0,28,14,14
holding,0,0,20,20,20,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,14,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,10,50,35,10,10,10,24,10,10,10,35,21,10,10,10,10,10,20,10,10,10,10,21,47,10,10,10,10,10,35,38,24,24,10,10,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,33,22,20,10,10,10,10,10,10,10,38,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,20,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10
launch,0,0,20,20,20,0,0,24,12,41,12,12,12,34,22,32,24,22,12,36,36,31,0,62,62,50,70,70,63,36,103,0,0,10,66,0,0,0,0,14,46,48,10,10,11,44,69,14,14,0,47,47,11,11,40,40,40,10,43,54,54,26,26,26,26,26,61,61,61,61,61,48,48,26,37,37,49,50,32,40,40,14,29,12,63,34,14,55,24,11,25,37,49,65,35,21,40,0,22,26,21,33,47,47,54,11,14,48,14,26,63,33,48,36,75,75,54,28,35,51,54,35,35,39,25,0,0,36,46,40,65,94,42,28,0,79,22,35,0,14,22,28,11,61,59,42,25,15,82,25,37,62,65,101,44,21,10,67,69,52,46,64,72,111,122,40,40,82,99,99,37,76,83,83,36,64,21,73,72,47,37,50,10,25,76,75,75,25,37,35,43,93,89,57,58,37,34,21,63
firm,0,0,20,20,20,0,0,0,0,32,9,9,20,0,9,0,0,0,10,0,0,10,0,10,10,20,0,0,0,0,0,0,10,0,0,20,20,14,14,0,0,37,14,14,0,0,0,14,14,14,11,11,10,10,10,10,10,40,10,38,38,11,11,11,11,11,0,0,0,0,0,14,0,0,11,11,10,0,0,0,0,0,0,14,24,0,0,0,28,14,0,15,40,0,0,0,25,0,15,26,0,0,14,14,0,0,0,0,0,0,25,42,15,56,0,0,24,0,0,14,0,25,25,28,0,0,14,14,0,0,0,28,42,0,0,0,28,14,0,57,68,0,14,39,11,10,0,14,0,0,14,14,14,14,0,14,14,11,0,0,0,0,0,42,0,14,14,14,0,0,0,0,14,14,25,74,0,36,26,14,0,0,12,40,24,10,10,15,39,24,28,0,0,0,0,45,25,26,22
first,0,0,35,35,35,18,12,20,0,0,0,0,10,30,0,0,20,40,10,63,63,14,20,30,30,0,0,10,10,14,31,20,23,7,0,46,46,16,91,72,96,56,17,17,7,7,7,18,18,32,21,21,32,32,32,32,32,39,106,55,55,45,45,45,45,45,28,28,28,28,28,89,74,83,52,52,52,65,52,52,52,41,76,91,41,63,78,27,27,41,80,69,41,84,99,48,38,38,80,48,51,55,27,27,49,20,20,20,34,20,20,77,34,41,20,20,42,63,44,34,20,45,45,20,34,20,20,31,30,31,31,45,59,31,45,59,56,20,20,31,31,59,45,45,54,57,44,20,20,20,51,41,45,45,31,34,20,34,20,34,20,20,20,34,20,11,11,50,10,10,63,41,21,21,10,40,30,74,54,68,51,44,10,24,10,24,24,32,18,10,24,32,21,43,42,39,44,46,20
use,0,0,37,37,37,35,20,19,10,20,10,10,0,10,30,23,20,38,72,30,30,7,46,50,50,10,0,36,56,67,56,10,0,0,34,28,28,9,0,38,10,35,49,49,21,21,35,21,21,21,32,32,10,10,10,10,10,59,21,10,10,34,34,34,34,34,45,45,45,45,45,48,34,60,55,55,87,58,77,62,62,20,41,56,66,58,42,94,97,55,40,58,44,55,52,69,44,83,30,45,44,100,54,54,107,59,79,65,43,20,41,42,59,20,59,59,48,46,62,34,69,20,20,89,58,30,20,20,39,35,20,24,10,24,22,76,66,64,78,10,28,21,36,91,86,22,20,38,35,35,86,70,67,50,48,24,24,10,46,35,48,66,38,10,10,35,35,35,48,48,10,24,10,10,10,24,38,45,60,60,54,68,27,20,25,61,61,25,21,20,10,10,10,24,53,24,35,21,131
